BLK,ROW,POS,GENO,ID,Total.Time,FreeFeeder,LeafModifier,WoodModifier,Ant,Cecidomyiidae,Tenthredinidae,Nepticulidae,Gracilliaridae,Agromyzidae,Notodontidae,Tortricidae,Aphididae,Formicidae,Chrysomelidae,Pentatomidae,Membracidae,Harmandia,Phyllocolpa,PetioleGall,LeafEdgeMine,SerpMine,BlotchMine,LombardyMine,Gluphisia,GreenNematus,RustylinedLeaftier,ObliqueBandedLeafRoller,SmokeyAphids,GreenAphids,Lasius_neoniger,AvgBA2014,AvgSize2014,Growth2012_2014,Growth2014_2015,BAI2012_2014,BAI2014_2015,AvgEFN2014,SDEFN2014,TotEFN2014,SLA2014,LA2014,BB2014,BS2014,GS2014,CT2014,Salicortin2014,Tremulacin2014,PG2014,TotalDefChem2014,CN2014,N2014
3,B,21,178,3 B 21,6,0.167,0.333,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.167,0.000,0.167,0.000,0.000,0.000,0.000,3.750,857.390,2.344,2.971,0.835,1.222,1.500,3.070,9.310,1.083,0.900,7.120,13.220,121.820,213.000,91.180,5.730,3.417,3.990,7.407,14.820
3,B,22,184,3 B 22,9,0.667,0.222,0.000,0.556,0.000,0.000,0.000,0.222,0.000,0.111,0.000,0.667,0.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.000,0.111,0.000,0.000,0.000,0.667,0.000,0.000,9.350,2878.730,2.821,3.596,1.310,1.676,2.300,10.690,28.990,0.308,0.630,10.530,17.590,119.050,213.000,93.950,15.260,3.370,2.230,5.600,22.520
3,B,23,186,3 B 23,21,0.381,0.762,0.048,0.000,0.000,0.286,0.333,0.143,0.000,0.333,0.000,0.000,0.000,0.000,0.048,0.000,0.000,0.238,0.333,0.000,0.095,0.048,0.000,0.286,0.048,0.048,0.000,0.000,0.000,0.000,22.180,20225.850,NA,NA,NA,NA,8.340,20.750,60.130,0.500,0.905,12.590,17.370,122.330,238.000,115.670,10.540,2.385,2.610,4.995,16.710
3,B,24,219,3 B 24,9,8.111,0.333,0.000,0.333,0.000,0.111,0.000,0.222,0.111,0.000,0.000,8.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.111,0.000,0.111,0.000,0.000,6.889,1.111,0.000,9.510,4827.040,NA,NA,NA,NA,2.840,11.230,31.920,1.083,0.996,9.490,16.230,122.680,248.000,125.320,13.040,3.243,2.600,5.843,20.480
3,B,25,121,3 B 25,9,40.444,0.889,0.000,0.667,0.000,0.222,0.111,0.333,0.000,0.222,0.000,40.444,0.667,0.000,0.000,0.000,0.000,0.222,0.111,0.111,0.000,0.222,0.000,0.000,0.000,0.222,0.000,29.111,11.333,0.000,5.410,1338.260,2.491,3.301,2.479,1.934,1.790,6.600,23.470,1.333,1.231,7.230,10.250,124.530,220.000,95.470,11.730,2.620,1.810,4.430,17.450
3,B,27,40,3 B 27,15,0.600,1.200,0.000,0.000,0.000,0.067,0.267,0.733,0.067,0.400,0.000,0.267,0.000,0.000,0.000,0.000,0.000,0.067,0.267,0.533,0.133,0.067,0.067,0.333,0.000,0.067,0.000,0.000,0.267,0.000,8.870,3645.970,2.994,3.684,1.621,1.596,2.780,9.210,33.270,0.750,0.965,10.570,16.110,124.550,248.000,123.450,11.050,3.136,3.170,6.306,18.900
3,B,28,21,3 B 28,12,0.167,0.667,0.000,0.000,0.000,0.083,0.083,0.333,0.083,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.083,0.000,0.250,0.083,0.083,0.000,0.167,0.000,0.000,0.000,0.000,6.170,1998.380,2.682,3.455,1.815,1.786,1.670,7.350,21.750,1.583,0.793,8.250,14.440,118.720,252.000,133.280,NA,NA,NA,NA,NA
3,C,1,43,3 C 1,12,0.083,0.417,0.000,0.000,0.000,0.083,0.167,0.083,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.167,0.000,0.000,0.083,0.000,0.083,0.000,0.083,0.000,0.000,0.000,0.000,9.710,2914.430,2.970,3.549,1.692,1.409,3.330,9.680,27.650,0.667,0.888,10.260,12.750,123.870,220.000,96.130,13.510,2.821,2.130,4.951,19.850
3,C,2,302,3 C 2,9,32.444,1.778,0.000,0.556,1.222,0.333,0.000,0.000,0.000,0.333,0.000,32.333,0.556,0.000,0.000,0.000,1.222,0.333,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.222,0.000,32.333,0.000,0.556,5.530,1837.550,NA,NA,NA,NA,1.780,6.100,20.250,0.833,1.337,8.990,10.180,124.900,238.000,113.100,14.480,4.375,4.460,8.835,25.470
3,C,4,366,3 C 4,6,24.167,0.500,0.000,0.000,0.000,0.000,0.333,0.167,0.000,0.000,0.000,24.000,0.000,0.333,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,13.667,10.333,0.000,1.720,328.930,1.860,2.692,2.091,1.940,0.460,2.200,6.350,2.167,1.267,8.820,8.650,120.100,220.000,99.900,18.990,NA,NA,NA,NA
3,C,5,157,3 C 5,12,0.250,1.000,0.000,0.000,0.000,0.500,0.000,0.583,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.417,0.000,0.083,0.000,0.500,0.000,0.167,0.083,0.000,0.000,0.000,0.000,0.000,11.040,4719.130,3.147,3.784,1.807,1.531,3.840,11.000,32.230,0.667,0.888,8.420,10.030,121.730,248.000,126.270,13.250,1.970,0.850,2.820,17.040
3,C,8,37,3 C 8,9,13.111,0.556,0.000,0.444,0.000,0.111,0.111,0.222,0.111,0.000,0.000,13.111,0.444,0.000,0.000,0.000,0.000,0.111,0.111,0.111,0.000,0.111,0.111,0.000,0.000,0.000,0.000,12.000,1.111,0.444,5.090,1467.360,2.519,3.333,1.865,1.872,1.680,5.790,15.560,0.583,0.900,8.540,11.350,123.890,234.000,110.110,17.720,1.930,2.690,4.620,23.290
3,C,9,206,3 C 9,6,1.000,0.333,0.000,0.167,0.000,0.000,0.333,0.000,0.000,0.000,0.000,1.000,0.167,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.167,3.320,711.300,2.350,2.941,1.690,1.432,1.150,3.280,11.560,1.000,0.853,10.990,12.290,123.770,213.000,89.230,15.270,5.112,7.440,12.552,30.340
3,C,10,292,3 C 10,6,2.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,1.667,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,1.667,0.000,6.000,2127.940,2.675,3.498,1.928,1.900,1.640,7.470,20.140,0.167,0.577,15.280,10.310,125.040,224.000,98.960,10.510,3.518,3.090,6.608,18.850
3,C,11,69,3 C 11,12,1.667,0.250,0.000,0.000,0.000,0.083,0.000,0.167,0.000,0.083,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.083,0.000,0.000,0.000,0.167,0.000,0.083,0.000,0.000,0.000,0.500,1.000,0.000,16.900,7298.110,3.316,3.971,1.564,1.521,5.580,16.390,54.040,0.667,0.985,10.260,13.090,120.180,244.000,123.820,19.280,1.822,1.480,3.302,23.480
3,C,15,191,3 C 15,12,0.583,1.000,0.000,0.000,0.000,0.333,0.000,0.333,0.167,0.333,0.000,0.417,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.167,0.000,0.167,0.167,0.167,0.000,0.167,0.000,0.000,0.417,0.000,11.930,5708.940,3.205,3.871,1.622,1.552,4.050,12.090,31.130,NA,NA,12.210,12.510,121.180,220.000,98.820,8.030,2.868,2.610,5.478,14.920
3,C,16,60,3 C 16,6,0.167,0.500,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.167,0.000,0.167,0.000,0.000,0.000,0.000,6.110,1844.730,NA,NA,NA,NA,1.870,6.910,20.630,0.167,0.577,10.390,12.550,123.220,230.000,106.780,17.310,1.387,0.390,1.777,19.770
3,C,17,230,3 C 17,6,0.000,10.333,0.000,0.000,0.000,0.000,0.000,0.000,0.167,10.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,10.167,0.000,0.000,0.000,0.000,2.740,622.960,2.123,2.977,2.240,1.999,0.760,3.500,10.660,0.182,0.603,9.350,10.290,123.220,230.000,106.780,13.600,2.553,2.200,4.753,19.610
3,C,18,333,3 C 18,12,6.250,1.583,0.000,0.000,0.000,0.417,0.083,1.083,0.083,0.000,0.000,4.750,0.000,0.000,1.417,0.000,0.000,0.333,0.083,0.167,0.167,0.750,0.083,0.000,0.083,0.000,0.000,0.083,4.667,0.000,15.690,8348.310,NA,NA,NA,NA,6.100,15.040,41.030,0.083,0.289,8.920,11.800,121.520,234.000,112.480,19.710,2.834,2.330,5.164,26.270
3,C,19,251,3 C 19,12,8.583,1.000,0.000,2.000,0.000,0.083,0.333,0.500,0.000,0.083,0.000,8.583,2.000,0.000,0.000,0.000,0.000,0.083,0.333,0.083,0.083,0.333,0.000,0.000,0.000,0.083,0.000,8.583,0.000,2.000,8.530,3385.960,2.929,3.684,2.086,1.788,2.770,9.700,14.700,0.000,0.000,9.700,11.010,124.220,234.000,109.780,11.480,2.425,1.280,3.705,16.380
3,C,22,327,3 C 22,9,0.222,9.111,0.000,0.000,0.000,2.222,0.000,0.222,0.111,6.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.111,0.000,0.000,0.000,0.222,0.111,0.111,0.111,6.667,0.000,0.000,0.000,0.000,6.730,2417.030,2.821,3.496,1.507,1.544,2.120,6.980,17.180,0.417,0.793,11.330,13.260,122.920,213.000,90.080,14.120,3.363,3.060,6.423,22.200
3,C,23,10,3 C 23,12,1.917,1.083,0.000,0.083,0.000,0.083,0.250,0.500,0.083,0.333,0.083,1.667,0.083,0.000,0.000,0.000,0.000,0.083,0.250,0.083,0.000,0.417,0.083,0.250,0.000,0.083,0.083,1.667,0.000,0.000,9.040,3962.440,3.003,3.745,1.915,1.741,2.950,9.980,30.270,0.182,0.603,14.180,14.110,122.540,248.000,125.460,11.090,3.357,2.710,6.067,18.810
3,C,24,170,3 C 24,12,0.333,0.833,0.000,0.000,0.000,0.000,0.000,0.333,0.417,0.417,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.417,0.333,0.000,0.083,0.000,0.000,0.000,0.000,6.550,2265.100,2.776,3.463,1.322,1.519,1.750,6.870,21.450,0.333,0.778,10.670,10.630,123.080,224.000,100.920,17.050,2.446,1.660,4.106,22.360
3,C,25,49,3 C 25,6,7.333,1.167,0.000,0.667,0.000,0.167,0.000,0.667,0.333,0.333,0.000,7.000,0.667,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.167,0.500,0.333,0.333,0.000,0.000,0.000,7.000,0.000,0.000,2.820,559.800,1.998,2.940,1.599,2.077,0.700,3.740,10.010,1.000,1.595,9.280,9.490,124.740,230.000,105.260,16.420,3.035,3.170,6.205,24.120
3,C,26,269,3 C 26,12,1.583,0.500,0.000,0.250,0.000,0.000,0.000,0.333,0.167,0.000,0.000,1.500,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.167,0.000,0.000,0.000,0.000,1.500,0.000,0.000,10.170,4759.820,3.095,3.818,1.859,1.697,3.360,10.940,33.620,1.333,1.303,13.830,16.310,122.550,220.000,97.450,12.770,4.744,5.520,10.264,25.370
3,C,27,210,3 C 27,12,1.583,0.917,0.000,0.167,0.000,0.083,0.083,0.417,0.333,0.167,0.000,1.417,0.167,0.000,0.000,0.000,0.000,0.083,0.083,0.000,0.083,0.333,0.333,0.167,0.000,0.000,0.000,1.417,0.000,0.167,9.760,4915.330,3.067,3.855,2.083,1.853,3.190,11.110,36.360,0.083,0.289,10.880,14.270,122.970,252.000,129.030,18.100,3.645,2.730,6.375,26.270
3,D,1,164,3 D 1,6,1.667,1.167,0.000,0.333,0.000,0.333,0.167,0.500,0.000,0.167,0.000,1.667,0.333,0.000,0.000,0.000,0.000,0.333,0.167,0.000,0.000,0.500,0.000,0.000,0.000,0.167,0.000,1.667,0.000,0.333,2.180,601.100,2.045,2.980,2.293,2.168,0.650,2.700,9.880,0.833,0.937,8.690,9.850,121.970,227.000,105.030,11.120,4.516,4.870,9.386,22.730
3,D,2,93,3 D 2,9,1.667,1.111,0.000,0.000,0.778,0.000,0.222,0.111,0.000,0.111,0.000,1.556,0.000,0.000,0.000,0.000,0.778,0.000,0.222,0.000,0.000,0.111,0.000,0.111,0.000,0.000,0.000,1.556,0.000,0.000,6.870,2295.230,2.738,3.506,1.561,1.728,1.950,7.290,22.550,0.667,0.985,10.640,13.370,121.200,238.000,116.800,11.000,4.027,4.310,8.337,21.320
3,D,4,172,3 D 4,15,8.600,0.333,0.000,0.200,0.000,0.200,0.133,0.000,0.000,0.000,0.000,8.533,0.200,0.000,0.000,0.000,0.000,0.200,0.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.533,0.000,0.000,17.840,8281.900,3.435,4.014,2.053,1.460,7.140,17.400,54.230,1.000,0.953,15.930,14.330,123.340,220.000,96.660,16.060,3.926,3.980,7.906,25.900
3,D,5,305,3 D 5,9,0.000,0.444,0.000,0.000,0.000,0.000,0.222,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.090,2528.360,2.803,3.563,2.395,1.829,2.540,7.980,25.410,0.417,0.669,9.300,11.900,123.770,220.000,96.230,15.520,4.536,4.690,9.226,26.980
3,D,9,90,3 D 9,9,0.778,1.111,0.000,0.000,0.000,0.333,0.111,0.556,0.000,0.222,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.333,0.111,0.333,0.000,0.222,0.000,0.111,0.000,0.111,0.000,0.000,0.667,0.000,6.880,2758.090,2.619,3.653,1.717,2.291,1.690,9.010,27.520,0.583,0.900,11.690,13.870,120.460,252.000,131.540,10.290,5.199,5.450,10.649,23.500
3,D,10,147,3 D 10,12,1.917,1.500,0.000,0.000,0.000,1.083,0.000,0.417,0.000,0.083,0.000,1.833,0.000,0.000,0.000,0.000,0.000,1.083,0.000,0.250,0.000,0.167,0.000,0.083,0.000,0.000,0.000,1.833,0.000,0.000,11.800,4329.290,3.161,3.720,1.882,1.404,4.300,11.470,35.020,1.667,0.651,10.880,12.490,123.220,213.000,89.780,10.230,2.754,2.260,5.014,16.600
3,D,13,114,3 D 13,6,0.167,0.333,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.167,0.000,0.167,0.000,0.000,0.000,0.000,3.280,771.610,2.265,3.060,2.691,1.918,1.040,3.970,11.830,0.167,0.577,8.460,9.490,122.330,238.000,115.670,9.820,2.600,1.340,3.940,15.040
3,D,14,70,3 D 14,9,4.667,0.889,0.000,0.000,0.000,0.222,0.000,0.444,0.111,0.111,0.000,4.556,0.000,0.000,0.000,0.111,0.000,0.222,0.000,0.111,0.111,0.222,0.111,0.000,0.000,0.111,0.000,4.556,0.000,0.000,4.720,1161.000,2.474,3.197,1.582,1.648,1.600,4.880,17.010,0.333,0.778,9.620,11.990,127.350,217.000,89.650,15.660,3.236,2.750,5.986,23.240
3,D,16,233,3 D 16,9,0.000,0.556,0.000,0.000,0.000,0.000,0.222,0.111,0.000,0.111,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.000,0.000,0.111,0.000,0.000,0.000,0.111,0.111,0.000,0.000,0.000,5.550,1744.370,2.622,3.397,1.850,1.795,1.740,6.260,17.730,1.000,1.044,9.770,9.930,123.080,220.000,96.920,10.600,1.273,0.880,2.153,13.380
3,D,17,150,3 D 17,6,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,2.300,511.640,2.380,2.659,1.871,0.958,1.070,1.580,8.350,0.545,0.934,8.500,11.030,123.220,230.000,106.780,11.470,2.553,1.910,4.463,17.190
3,D,18,80,3 D 18,12,0.250,0.500,0.000,0.000,0.000,0.083,0.167,0.250,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.167,0.083,0.000,0.167,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,7.440,2671.890,2.875,3.513,1.274,1.418,2.120,7.190,24.280,0.917,1.564,10.950,14.230,123.870,238.000,114.130,8.600,5.085,5.210,10.295,21.400
3,D,20,259,3 D 20,9,0.222,0.111,0.000,0.000,0.000,0.111,0.000,0.111,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.000,0.111,0.111,0.000,0.000,0.000,0.000,0.000,5.960,1835.040,2.667,3.414,2.002,1.764,2.070,6.520,18.260,0.583,0.900,11.380,12.390,119.920,230.000,110.080,15.330,1.581,1.340,2.921,19.030
3,D,22,198,3 D 22,9,0.222,0.556,0.000,0.000,0.000,0.111,0.000,0.333,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.000,0.333,0.000,0.222,0.000,0.111,0.000,0.000,0.000,0.000,5.390,1942.980,2.676,3.448,2.105,1.824,1.760,6.180,21.120,0.917,0.996,11.940,12.500,123.770,238.000,114.230,16.920,1.481,0.930,2.411,20.060
3,D,26,176,3 D 26,9,0.111,0.222,0.000,0.000,0.000,0.000,0.000,0.222,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,3.570,963.820,2.331,3.157,2.043,1.921,1.040,4.400,12.210,0.000,0.000,7.710,12.150,120.860,238.000,117.140,15.930,2.968,2.280,5.248,22.640
3,D,27,307,3 D 27,18,13.611,0.556,0.000,0.000,0.056,0.056,0.111,0.278,0.056,0.111,0.000,13.500,0.000,0.000,0.000,0.000,0.056,0.056,0.111,0.111,0.000,0.167,0.056,0.111,0.000,0.000,0.000,13.500,0.000,0.000,19.820,10931.020,3.580,4.103,1.758,1.325,7.710,17.770,47.130,1.667,1.155,14.480,NA,121.360,238.000,116.640,14.600,3.471,3.540,7.011,23.320
3,D,28,79,3 D 28,3,0.000,1.333,0.000,0.000,0.000,0.000,0.000,1.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.880,370.630,1.828,2.775,2.540,2.213,0.440,2.630,16.310,1.000,1.595,5.760,10.870,121.640,244.000,122.360,22.860,1.273,0.970,2.243,25.740
3,E,1,367,3 E 1,12,0.083,1.417,0.000,0.000,0.000,0.833,0.167,0.417,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.833,0.167,0.167,0.000,0.250,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,14.890,7764.870,3.366,3.998,1.781,1.518,5.570,14.330,44.440,0.417,0.793,13.730,18.280,123.430,224.000,100.570,8.330,3.672,5.770,9.442,19.580
3,E,2,187,3 E 2,12,2.500,0.333,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,2.417,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.833,0.583,0.000,8.590,3194.320,2.949,3.627,1.759,1.598,3.000,8.690,25.160,0.455,0.820,14.550,16.830,123.770,217.000,93.230,13.790,1.152,0.140,1.292,15.650
3,E,5,47,3 E 5,9,0.444,0.778,0.000,0.000,0.000,0.000,0.000,0.778,0.000,0.000,0.000,0.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.778,0.000,0.000,0.000,0.000,0.000,0.000,0.444,0.000,4.060,1145.650,2.444,3.210,1.765,1.764,1.110,4.810,15.210,1.583,1.165,18.420,12.020,124.900,213.000,88.100,10.920,5.327,7.210,12.537,26.080
3,E,6,58,3 E 6,12,0.250,1.000,0.000,0.000,0.000,0.000,0.000,0.833,0.167,0.167,0.000,0.000,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.083,0.000,0.750,0.167,0.167,0.000,0.000,0.000,0.000,0.000,0.000,15.080,5776.050,3.107,3.920,1.562,1.815,4.040,17.990,48.800,1.909,0.302,9.590,11.640,121.490,238.000,116.510,9.270,3.906,3.710,7.616,18.810
3,E,7,177,3 E 7,12,1.250,1.000,0.000,0.250,0.167,0.417,0.083,0.250,0.083,0.083,0.000,1.083,0.250,0.000,0.000,0.000,0.167,0.417,0.083,0.083,0.000,0.167,0.083,0.083,0.000,0.000,0.000,0.583,0.500,0.000,9.800,3829.250,2.991,3.714,1.545,1.640,2.910,10.780,25.430,1.000,1.044,13.910,13.670,120.760,234.000,113.240,12.650,2.955,2.020,4.975,19.080
3,E,8,203,3 E 8,12,1.833,0.250,0.000,0.000,0.000,0.083,0.083,0.083,0.000,0.000,0.000,1.833,0.000,0.000,0.000,0.000,0.000,0.083,0.083,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.333,0.500,0.000,12.090,5344.920,3.140,3.876,2.051,1.748,3.450,13.980,34.070,0.333,0.778,16.180,15.180,123.340,220.000,96.660,13.790,1.595,1.050,2.645,17.220
3,E,10,189,3 E 10,9,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.880,1259.780,NA,3.261,NA,1.831,NA,5.850,NA,0.500,0.905,16.420,11.740,122.190,224.000,101.810,9.810,3.343,2.520,5.863,17.320
3,E,11,334,3 E 11,3,3.667,0.667,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,3.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.333,0.000,0.000,0.000,0.000,0.000,3.667,0.000,0.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000,0.953,16.130,11.560,122.770,213.000,90.230,14.690,3.243,2.370,5.613,21.900
3,E,13,347,3 E 13,9,0.000,1.333,0.000,0.000,0.333,0.000,0.000,0.889,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.333,0.000,0.556,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.100,1815.540,2.615,3.433,2.268,1.931,1.700,5.940,15.030,0.500,0.905,13.900,14.010,122.330,230.000,107.670,12.960,3.893,3.820,7.713,22.590
3,E,18,381,3 E 18,9,3.222,3.667,0.000,0.333,0.000,2.889,0.111,0.444,0.111,0.222,0.000,3.111,0.333,0.000,0.000,0.000,0.000,2.889,0.111,0.111,0.000,0.333,0.111,0.111,0.000,0.111,0.000,1.778,1.333,0.000,9.930,7108.440,NA,NA,NA,NA,3.520,9.840,23.600,1.333,0.888,9.820,13.590,125.470,220.000,94.530,13.390,3.330,3.980,7.310,22.340
3,E,19,228,3 E 19,12,0.083,0.417,0.000,0.000,0.000,0.167,0.000,0.167,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.083,0.000,0.000,0.000,0.000,9.610,3895.760,3.073,3.696,1.817,1.508,3.330,9.890,26.040,1.500,1.087,10.250,13.930,123.870,217.000,93.130,12.710,4.643,3.860,8.503,23.500
3,E,20,306,3 E 20,3,0.000,1.333,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.667,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250,0.622,16.310,12.620,124.260,230.000,105.740,12.160,5.943,5.210,11.153,26.240
3,E,21,31,3 E 21,3,10.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.667,0.000,0.000,2.080,514.790,1.977,2.821,0.729,1.529,0.390,1.960,7.570,0.500,0.798,8.630,10.690,124.410,234.000,109.590,17.920,2.707,1.840,4.547,23.800
3,E,22,214,3 E 22,9,15.556,1.333,0.000,0.000,0.000,0.333,0.444,0.556,0.000,0.111,0.111,15.222,0.000,0.000,0.000,0.000,0.000,0.222,0.444,0.000,0.000,0.556,0.000,0.111,0.111,0.000,0.111,1.111,14.111,0.000,13.290,6137.360,2.999,3.981,1.344,2.092,4.830,13.030,37.490,0.167,0.577,16.250,16.990,119.760,230.000,110.240,15.180,3.786,3.520,7.306,24.350
3,E,24,222,3 E 24,9,2.222,2.111,0.000,0.000,0.000,0.222,0.222,1.222,0.222,0.222,0.111,2.111,0.000,0.000,0.000,0.000,0.000,0.111,0.111,0.444,0.000,0.778,0.222,0.000,0.111,0.222,0.111,0.000,2.111,0.000,10.820,4367.230,3.142,3.716,1.541,1.373,3.810,9.910,33.180,0.667,0.985,10.390,15.470,122.330,238.000,115.670,13.580,1.280,0.350,1.630,15.840
3,E,27,274,3 E 27,3,1.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.667,0.000,4.500,1324.770,2.521,3.234,1.235,1.540,1.140,4.620,12.290,0.917,0.996,10.320,14.310,122.190,220.000,97.810,17.650,3.611,3.580,7.191,26.620
3,E,28,124,3 E 28,6,0.667,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.333,0.000,0.000,0.000,0.000,0.000,12.680,6169.980,3.251,3.901,1.689,1.535,4.380,12.680,38.550,0.333,0.778,10.260,17.110,120.060,238.000,117.940,12.360,2.854,2.530,5.384,19.150
3,F,1,20,3 F 1,3,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,5.920,1882.210,2.641,3.432,1.758,1.811,1.760,6.500,23.970,0.333,0.778,9.380,13.810,125.470,244.000,118.530,15.250,1.836,1.040,2.876,19.030
3,F,2,207,3 F 2,6,34.500,2.167,0.000,1.500,0.000,0.833,1.167,0.167,0.000,0.000,0.000,34.500,1.500,0.000,0.000,0.000,0.000,0.833,1.167,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,18.833,15.667,1.167,5.530,1714.410,2.723,3.311,1.445,1.376,1.720,5.290,16.000,0.333,0.778,11.440,16.630,121.130,224.000,102.870,8.110,3.993,3.970,7.963,18.040
