BLK,ROW,POS,GENO,ID,Total.time,FreeFeeder,LeafModifier,WoodModifier,Ant,Cecidomyiidae,Tenthredinidae,Nepticulidae,Graciliaridae,Lyonetiidae,Agromyzidae,Megalopodidae,Notodontidae,Noctuidae,Tortricidae,Aphididae,Formicidae,Chrysomelidae,Delphacidae,Pentatomidae,Harmandia,Phyllocolpa,PetioleGall,LeafEdgeMine,SerpMine,CottonwoodMine,BlotchMine,LombardyMine,BlackMine,LeafCurlMidge,CottonwoodDagger,RustylinedLeaftier,ObliqueBandedLeafRoller,GreenAphids,SmokeyAphids,Formica_glacialis,Lasius_neoniger,Lasius_alienus,AvgBA2015,AvgSize2015,Growth2014_2015,Growth2012_2015,BAI2014_2015,BAI2012_2015,SLA2015,LA2015,BB2015,BS2015,GS2015,CT2015,Salicortin2015,Tremulacin2015,PG2015,TotalDefChem2015,CN2015,N2015
3,C,8,37,3 C 8,6,6.000,4.333,0.000,0.167,0.833,0.500,0.167,2.333,0.000,0.500,0.000,0.167,0.000,0.000,5.833,0.167,0.000,0.000,0.000,0.000,0.500,0.167,0.167,0.333,0.000,1.833,0.500,0.000,0.833,0.000,0.000,0.000,5.833,0.000,0.000,0.167,0.000,12.030,5439.850,3.333,3.918,1.872,4.924,6.000,135.600,135.080,132.060,224.000,91.940,16.850,4.536,5.430,9.966,29.050,25.960
3,C,9,206,3 C 9,4.5,2.222,3.111,0.000,0.000,0.000,0.444,0.889,0.444,0.000,0.667,0.000,0.000,0.000,0.444,2.222,0.000,0.000,0.000,0.000,0.000,0.444,0.889,0.000,0.222,0.000,0.222,0.667,0.000,0.000,0.000,0.000,0.444,2.222,0.000,0.000,0.000,0.000,8.530,2810.590,2.941,3.646,1.432,4.482,11.000,108.900,137.540,132.540,198.000,65.460,13.860,4.831,6.820,11.651,27.890,28.320
3,C,10,292,3 C 10,4.5,0.000,4.667,0.000,0.222,0.000,0.444,0.889,2.667,0.000,0.444,0.000,0.000,0.000,0.222,0.000,0.222,0.000,0.000,0.000,0.000,0.444,0.889,0.222,0.444,0.000,2.000,0.444,0.000,0.000,0.000,0.000,0.222,0.000,0.000,0.000,0.222,0.000,15.260,8129.260,3.498,4.096,1.900,5.050,2.000,133.530,138.130,133.340,207.000,73.660,10.540,4.094,5.470,9.564,22.120,22.060
3,C,11,69,3 C 11,9,4.778,3.111,0.000,0.111,0.667,0.000,0.444,1.778,0.000,0.111,0.000,0.000,0.000,0.111,4.778,0.111,0.000,0.000,0.000,0.333,0.000,0.444,0.000,0.778,0.000,1.000,0.111,0.000,0.333,0.000,0.000,0.111,4.778,0.000,0.000,0.111,0.000,41.130,25803.720,3.971,4.592,1.521,4.282,8.000,128.690,129.140,127.430,240.000,112.570,15.020,4.891,4.670,9.561,26.990,24.030
3,C,15,191,3 C 15,5.5,0.182,2.364,0.000,0.000,0.182,1.091,0.182,0.545,0.000,0.182,0.000,0.182,0.000,0.182,0.000,0.000,0.000,0.000,0.000,0.000,1.091,0.182,0.000,0.000,0.000,0.545,0.182,0.000,0.182,0.000,0.000,0.182,0.000,0.000,0.000,0.000,0.000,25.470,17122.710,3.871,4.388,1.552,4.142,NA,136.750,132.180,128.200,210.000,81.800,10.050,3.980,4.100,8.080,20.090,22.290
3,C,16,60,3 C 16,4.5,9.556,1.778,0.000,0.889,0.222,0.444,0.222,0.889,0.000,0.000,0.000,0.000,0.000,0.000,9.333,0.889,0.000,0.000,0.000,0.000,0.444,0.222,0.000,0.444,0.000,0.444,0.000,0.000,0.222,0.000,0.000,0.000,9.333,0.000,0.000,0.889,0.000,15.490,7756.520,NA,4.089,NA,4.753,2.000,130.650,124.700,132.540,207.000,74.460,14.260,4.998,5.300,10.298,27.020,25.320
3,C,17,230,3 C 17,3,0.000,4.333,0.000,0.000,0.333,1.000,1.333,0.333,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.333,0.000,0.000,0.000,0.333,0.000,1.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.690,2897.390,2.977,3.670,1.999,5.693,2.000,131.180,128.580,132.320,207.000,74.680,12.760,6.157,7.120,13.277,29.070,25.110
3,C,18,333,3 C 18,9,0.000,1.778,0.000,0.000,0.222,0.222,0.111,0.667,0.000,0.444,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.111,0.444,0.000,0.000,0.222,0.444,0.111,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.150,24865.470,NA,4.550,NA,4.465,1.000,146.190,140.480,129.990,240.000,110.010,11.620,3.799,3.290,7.089,20.580,23.950
3,C,19,251,3 C 19,9,12.444,3.222,0.000,2.778,0.333,0.333,0.778,1.333,0.000,0.111,0.000,0.000,0.111,0.333,12.222,2.778,0.111,0.000,0.000,0.000,0.333,0.778,0.333,0.667,0.000,0.333,0.111,0.000,0.333,0.111,0.000,0.333,5.333,6.889,0.000,0.000,2.778,14.500,7567.850,3.684,3.964,1.788,4.350,0.000,148.420,141.200,132.780,224.000,91.220,16.770,1.836,1.040,2.876,20.550,22.230
3,C,22,327,3 C 22,4.5,1.333,0.667,0.000,0.444,0.000,0.000,0.000,0.444,0.000,0.222,0.000,0.000,0.000,0.000,0.889,0.444,0.000,0.000,0.222,0.000,0.000,0.000,0.222,0.222,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.889,0.000,0.000,0.444,0.000,14.260,7285.370,3.496,4.017,1.544,4.028,5.000,138.290,134.390,132.060,200.000,67.940,13.230,4.348,5.010,9.358,24.730,23.460
3,C,23,10,3 C 23,6,11.500,5.500,0.000,0.000,0.167,0.333,3.667,1.000,0.167,0.000,0.000,0.000,0.000,0.167,11.167,0.000,0.167,0.000,0.000,0.000,0.333,3.667,0.333,0.667,0.167,0.000,0.000,0.000,0.167,0.000,0.000,0.167,11.167,0.000,0.000,0.000,0.000,22.710,14222.770,3.745,4.333,1.741,4.825,2.000,122.990,126.010,129.610,228.000,98.390,12.900,3.424,3.220,6.644,21.230,21.450
3,C,24,170,3 C 24,6,2.500,3.000,0.000,1.167,0.000,0.833,0.500,1.500,0.167,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,0.000,0.000,0.833,0.500,0.000,0.833,0.167,0.667,0.000,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,0.000,16.400,8807.840,3.463,4.136,1.519,4.160,2.000,133.100,144.910,130.490,198.000,67.510,17.730,4.094,2.960,7.054,26.800,23.040
3,C,25,49,3 C 25,4.5,2.667,2.889,0.000,0.000,0.444,1.778,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.667,0.222,1.778,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.480,2401.950,2.940,3.578,2.077,5.019,12.000,125.890,141.280,132.540,224.000,91.460,20.660,3.196,2.070,5.266,27.500,25.670
3,C,26,269,3 C 26,6,1.667,1.667,0.000,0.000,0.000,0.000,0.667,0.667,0.000,0.167,0.000,0.000,0.000,0.167,1.333,0.000,0.167,0.000,0.000,0.000,0.000,0.667,0.167,0.167,0.000,0.333,0.167,0.000,0.000,0.000,0.000,0.167,1.000,0.333,0.000,0.000,0.000,25.300,16817.850,3.818,4.404,1.697,4.713,16.000,140.710,146.530,129.990,232.000,102.010,13.270,2.399,2.230,4.629,19.080,23.340
3,C,27,210,3 C 27,6,1.833,3.000,0.000,1.333,1.333,0.500,0.000,0.667,0.000,0.333,0.000,0.000,0.000,0.167,1.833,1.333,0.000,0.000,0.000,0.833,0.500,0.000,0.167,0.167,0.000,0.333,0.333,0.000,0.500,0.000,0.000,0.167,1.833,0.000,0.000,1.333,0.000,26.340,19803.900,3.855,4.491,1.853,5.234,1.000,128.830,133.810,130.270,240.000,109.730,7.600,5.280,5.730,11.010,21.210,24.230
3,D,1,164,3 D 1,9,4.222,3.444,0.000,0.556,0.222,1.222,0.444,1.333,0.000,0.222,0.000,0.000,0.111,0.000,4.111,0.556,0.000,0.000,0.000,0.000,1.222,0.444,0.222,0.667,0.000,0.444,0.222,0.000,0.222,0.111,0.000,0.000,4.111,0.000,0.333,0.222,0.000,6.790,3423.660,2.980,3.760,2.168,6.138,10.000,105.950,119.110,130.850,228.000,97.150,23.270,3.799,4.040,7.839,32.980,26.930
3,D,2,93,3 D 2,9,9.333,3.222,0.000,0.444,0.111,1.444,0.000,1.556,0.000,0.000,0.000,0.000,0.000,0.111,9.333,0.444,0.000,0.000,0.000,0.111,1.444,0.000,0.333,0.444,0.000,0.778,0.000,0.000,0.000,0.000,0.000,0.111,9.333,0.000,0.000,0.444,0.000,17.170,9321.740,3.506,4.164,1.728,4.619,6.000,135.830,132.850,127.630,228.000,100.370,20.190,2.218,2.200,4.418,25.700,24.040
3,D,4,172,3 D 4,12,3.917,2.333,0.000,0.750,0.667,0.417,0.250,0.417,0.000,0.500,0.000,0.000,0.000,0.083,3.917,0.750,0.000,0.000,0.000,0.667,0.417,0.250,0.167,0.083,0.000,0.167,0.500,0.000,0.000,0.000,0.000,0.083,3.917,0.000,0.000,0.750,0.000,41.390,30444.280,4.014,4.673,1.460,4.774,11.000,143.810,146.260,132.060,200.000,67.940,13.390,1.749,1.510,3.259,17.510,21.170
3,D,5,305,3 D 5,8,6.000,3.250,0.000,0.375,0.125,2.000,0.000,0.875,0.000,0.000,0.000,0.000,0.000,0.250,5.750,0.375,0.125,0.000,0.000,0.000,2.000,0.000,0.000,0.125,0.000,0.750,0.000,0.000,0.125,0.000,0.000,0.250,5.750,0.000,0.000,0.375,0.000,18.530,10889.980,3.563,4.240,1.829,5.610,4.000,146.370,140.550,132.060,207.000,74.940,18.680,2.258,1.190,3.448,23.240,22.860
3,D,9,90,3 D 9,6,2.500,3.167,0.000,0.167,0.167,0.833,0.833,1.333,0.000,0.167,0.000,0.000,0.167,0.000,1.833,0.167,0.000,0.000,0.000,0.000,0.667,0.833,0.167,0.500,0.000,0.667,0.167,0.000,0.167,0.167,0.000,0.000,1.833,0.000,0.000,0.167,0.000,19.800,12236.510,3.653,4.287,2.291,5.365,7.000,126.100,138.670,127.010,245.000,117.990,16.490,4.174,4.200,8.374,26.920,23.110
3,D,10,147,3 D 10,6,11.500,3.500,0.000,2.333,0.500,0.333,1.333,1.000,0.167,0.000,0.000,0.000,0.000,0.167,11.333,2.333,0.000,0.167,0.000,0.000,0.333,1.333,0.000,0.167,0.167,0.833,0.000,0.000,0.500,0.000,0.000,0.167,11.333,0.000,0.000,2.333,0.000,27.160,15510.320,3.720,4.377,1.404,4.528,20.000,134.510,137.720,131.150,198.000,66.850,13.350,1.809,1.420,3.229,17.470,21.390
3,D,13,114,3 D 13,4.5,4.667,3.333,0.000,0.444,0.222,2.222,0.000,0.889,0.000,0.000,0.000,0.000,0.000,0.000,4.667,0.444,0.000,0.000,0.000,0.000,2.222,0.000,0.444,0.000,0.000,0.444,0.000,0.000,0.222,0.000,0.000,0.000,4.667,0.000,0.000,0.444,0.000,8.670,3843.970,3.060,3.801,1.918,6.159,2.000,141.750,138.250,129.990,198.000,68.010,14.760,2.499,1.890,4.389,20.380,24.960
3,D,14,70,3 D 14,6,0.167,3.333,0.000,0.000,0.167,0.833,0.000,2.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.833,0.000,0.333,0.500,0.000,1.167,0.333,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.420,4686.040,3.197,3.866,1.648,4.568,2.000,139.200,137.330,140.310,228.000,87.690,16.530,5.715,5.780,11.495,30.840,27.910
3,D,16,233,3 D 16,3,5.333,4.333,0.000,0.000,0.000,0.333,0.667,2.333,0.000,0.667,0.000,0.000,0.000,0.333,5.000,0.000,0.000,0.333,0.000,0.000,0.333,0.667,0.000,0.667,0.000,1.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,5.000,0.000,0.000,0.000,13.550,6805.380,3.397,4.023,1.795,4.912,12.000,134.370,125.130,132.540,207.000,74.460,13.210,1.561,1.510,3.071,17.050,21.470
3,D,17,150,3 D 17,3,0.000,5.000,0.000,0.000,0.333,1.000,1.333,2.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.333,0.000,1.333,0.000,0.667,0.333,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.940,2421.380,2.659,3.608,0.958,4.542,6.000,128.800,133.640,132.540,198.000,65.460,20.200,2.821,2.380,5.201,26.790,26.120
3,D,18,80,3 D 18,6,2.333,3.167,0.000,0.167,0.167,0.000,1.667,0.667,0.000,0.333,0.167,0.000,0.000,0.167,1.833,0.167,0.333,0.000,0.000,0.000,0.000,1.667,0.167,0.167,0.000,0.333,0.333,0.167,0.167,0.000,0.000,0.167,0.833,0.000,0.000,0.167,0.000,18.520,10135.030,3.513,4.195,1.418,4.004,9.000,137.850,137.680,134.230,224.000,89.770,10.940,6.378,8.370,14.748,28.830,27.510
3,D,20,259,3 D 20,3,36.000,5.667,0.000,2.000,0.000,1.667,2.667,0.667,0.000,0.667,0.000,0.000,0.000,0.000,35.667,2.000,0.000,0.000,0.000,0.000,1.667,2.667,0.000,0.333,0.000,0.333,0.667,0.000,0.000,0.000,0.000,0.000,35.667,0.000,0.000,2.000,0.000,14.060,6725.870,3.414,4.011,1.764,4.958,7.000,132.770,135.690,128.770,224.000,95.230,18.210,1.628,1.430,3.058,22.070,25.960
3,D,22,198,3 D 22,6,0.333,1.833,0.000,0.000,0.333,0.167,0.167,1.000,0.000,0.167,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.167,0.000,0.000,0.167,0.167,0.000,0.833,0.000,0.167,0.167,0.000,0.333,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,15.070,8620.560,3.448,4.141,1.824,5.353,10.000,136.460,139.930,132.780,228.000,95.220,20.010,1.561,1.570,3.131,23.910,22.380
3,D,26,176,3 D 26,3,0.000,2.333,0.000,0.000,0.667,0.000,0.000,1.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.333,0.667,0.000,0.000,0.667,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.160,4469.240,3.157,3.859,1.921,5.426,0.000,125.160,123.950,128.610,198.000,69.390,18.450,3.169,3.280,6.449,26.460,26.490
3,D,27,307,3 D 27,12,5.667,1.833,0.000,1.417,0.250,0.833,0.417,0.333,0.000,0.083,0.000,0.000,0.000,0.000,5.417,1.417,0.000,0.083,0.000,0.167,0.750,0.417,0.167,0.000,0.000,0.167,0.083,0.000,0.083,0.000,0.000,0.000,3.500,1.917,0.000,0.000,1.417,39.520,32685.190,4.103,4.675,1.325,4.107,18.000,133.610,NA,128.750,198.000,69.250,15.090,3.484,4.310,7.794,24.600,24.680
3,D,28,79,3 D 28,33,0.000,0.485,0.000,0.000,0.030,0.061,0.091,0.212,0.030,0.000,0.000,0.000,0.000,0.061,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.091,0.000,0.061,0.030,0.152,0.000,0.000,0.030,0.000,0.000,0.061,0.000,0.000,0.000,0.000,0.000,9.820,3998.960,2.775,3.865,2.213,7.148,8.000,117.660,124.430,128.610,214.000,85.390,10.090,3.310,5.380,8.690,20.410,23.350
3,E,1,367,3 E 1,9,0.444,5.889,0.000,0.000,0.111,1.556,2.111,1.222,0.000,0.556,0.000,0.111,0.000,0.222,0.333,0.000,0.111,0.000,0.000,0.000,1.556,2.111,0.333,0.556,0.000,0.333,0.556,0.000,0.111,0.000,0.111,0.222,0.333,0.000,0.000,0.000,0.000,34.330,25498.350,3.998,4.577,1.518,4.399,5.000,145.300,129.130,131.630,228.000,96.370,NA,NA,NA,NA,NA,23.860
3,E,2,187,3 E 2,9,1.778,2.444,0.000,0.556,0.333,0.333,0.333,0.667,0.000,0.111,0.000,0.111,0.000,0.444,0.000,0.556,0.000,0.111,1.556,0.333,0.333,0.333,0.556,0.000,0.000,0.111,0.111,0.000,0.000,0.000,0.111,0.444,0.000,0.000,0.000,0.556,0.000,19.670,11509.450,3.627,4.244,1.598,4.560,5.000,124.300,150.900,132.540,214.000,81.460,21.460,1.903,1.410,3.313,25.710,23.740
3,E,5,47,3 E 5,4.5,0.000,2.222,0.000,0.000,0.000,0.889,0.444,0.667,0.000,0.000,0.000,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.889,0.444,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,11.110,4579.280,3.210,3.854,1.764,4.833,17.000,NA,124.060,134.230,198.000,63.770,13.820,5.333,8.700,14.033,30.480,25.090
3,E,6,58,3 E 6,9,76.556,2.778,0.000,5.333,0.667,0.333,0.222,1.333,0.000,0.111,0.000,0.000,0.111,0.111,76.444,5.333,0.000,0.000,0.000,0.333,0.333,0.222,0.444,0.333,0.000,0.556,0.111,0.000,0.333,0.111,0.000,0.111,27.000,49.444,0.000,5.333,0.000,37.460,22302.980,3.920,4.536,1.815,4.627,21.000,101.700,129.350,129.680,218.000,88.320,10.780,4.007,6.110,10.117,22.870,22.650
3,E,7,177,3 E 7,9,1.222,2.111,0.000,0.667,0.111,0.778,0.556,0.667,0.000,0.000,0.000,0.000,0.000,0.000,1.111,0.667,0.000,0.000,0.000,0.111,0.778,0.556,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,1.111,0.000,0.000,0.000,0.667,21.060,12171.010,3.714,4.247,1.640,4.213,12.000,133.890,148.550,128.610,224.000,95.390,14.370,3.317,3.110,6.427,22.430,20.260
3,E,8,203,3 E 8,9,14.444,3.444,0.000,2.000,1.000,0.333,0.556,0.667,0.111,0.333,0.000,0.000,0.000,0.444,14.444,2.000,0.000,0.000,0.000,0.889,0.333,0.556,0.111,0.333,0.111,0.222,0.333,0.000,0.111,0.000,0.000,0.333,0.000,14.444,0.000,0.000,2.000,27.400,17828.610,3.876,4.421,1.748,4.869,2.000,NA,141.430,133.340,224.000,90.660,13.740,1.173,0.900,2.073,16.390,17.840
3,E,10,189,3 E 10,6,27.000,1.667,0.167,1.667,0.167,0.333,0.167,0.667,0.167,0.167,0.000,0.000,0.000,0.000,27.000,1.667,0.000,0.000,0.000,0.000,0.333,0.167,0.333,0.000,0.167,0.333,0.167,0.000,0.167,0.000,0.000,0.000,24.500,2.500,0.000,0.000,0.000,13.410,6075.740,3.261,NA,1.831,NA,6.000,115.830,144.540,129.990,198.000,68.010,15.300,4.462,4.370,8.832,26.330,22.680
3,E,11,334,3 E 11,3,1.000,3.333,0.000,0.000,0.000,0.667,1.000,0.667,0.000,0.333,0.000,0.333,0.000,0.667,0.333,0.000,0.000,0.000,0.000,0.000,0.667,1.000,0.667,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,0.000,0.000,NA,NA,NA,NA,NA,NA,12.000,123.960,150.330,129.760,198.000,68.240,24.130,5.521,7.450,12.971,39.820,29.020
3,E,13,347,3 E 13,4.5,0.000,1.778,0.000,0.222,0.444,0.667,0.000,0.444,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.222,0.000,0.000,0.000,0.222,0.667,0.000,0.222,0.222,0.000,0.000,0.222,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.000,11.770,6509.190,3.433,3.991,1.931,5.331,4.000,169.150,114.860,129.500,240.000,110.500,18.010,3.899,4.560,8.459,28.390,26.440
3,E,18,381,3 E 18,6,0.667,3.333,0.000,0.000,0.500,1.333,0.000,1.167,0.000,0.000,0.167,0.000,0.000,0.167,0.667,0.000,0.000,0.000,0.000,0.500,1.333,0.000,0.333,0.667,0.000,0.167,0.000,0.167,0.000,0.000,0.000,0.167,0.667,0.000,0.000,0.000,0.000,19.970,12210.430,NA,4.231,NA,4.108,14.000,127.500,140.550,141.080,228.000,86.920,14.940,4.710,6.440,11.150,28.410,24.780
3,E,19,228,3 E 19,6,2.000,2.000,0.000,0.000,0.000,0.333,0.833,0.500,0.000,0.167,0.000,0.000,0.000,0.167,1.667,0.000,0.000,0.167,0.000,0.000,0.333,0.833,0.000,0.333,0.000,0.167,0.167,0.000,0.000,0.000,0.000,0.167,0.000,1.667,0.000,0.000,0.000,20.960,12410.510,3.696,4.260,1.508,4.387,16.000,125.700,117.360,132.540,218.000,85.460,14.020,5.099,5.010,10.109,26.640,22.240
3,E,20,306,3 E 20,3,5.333,2.667,0.000,0.000,0.333,0.000,1.000,0.667,0.000,0.333,0.000,0.000,0.000,0.333,5.000,0.000,0.000,0.333,0.000,0.000,0.000,1.000,0.333,0.333,0.000,0.000,0.333,0.000,0.333,0.000,0.000,0.333,5.000,0.000,0.000,0.000,0.000,NA,NA,NA,NA,NA,NA,3.000,103.760,121.240,132.100,207.000,74.900,23.650,5.936,6.010,11.946,38.520,26.540
3,E,21,31,3 E 21,2,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.670,2360.670,2.821,3.578,1.529,3.780,6.000,110.160,117.870,135.640,221.000,85.360,20.400,4.965,6.100,11.065,33.910,24.580
3,E,22,214,3 E 22,9,13.333,0.556,0.000,0.889,0.111,0.111,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.889,0.000,0.000,0.333,0.111,0.111,0.000,0.111,0.111,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,0.889,0.000,29.620,21270.850,3.981,4.495,2.092,4.499,0.000,121.070,127.170,128.540,224.000,95.460,16.530,3.598,3.750,7.348,25.650,21.040
3,E,24,222,3 E 24,6,5.000,1.667,0.000,0.167,0.333,0.000,0.000,0.833,0.000,0.333,0.167,0.000,0.000,0.000,5.000,0.167,0.000,0.000,0.000,0.167,0.000,0.000,0.167,0.000,0.000,0.667,0.333,0.167,0.167,0.000,0.000,0.000,5.000,0.000,0.000,0.167,0.000,25.510,15813.220,3.716,4.385,1.373,4.178,8.000,142.660,175.760,129.990,221.000,91.010,13.920,2.171,2.310,4.481,19.470,25.240
3,E,27,274,3 E 27,6,6.833,1.167,0.000,0.000,0.500,0.000,0.000,0.333,0.000,0.167,0.000,0.333,0.000,0.000,6.667,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.167,0.000,0.000,0.167,0.167,0.000,0.167,0.000,0.167,0.000,6.667,0.000,0.000,0.000,0.000,10.080,4117.940,3.234,3.772,1.540,3.796,9.000,114.460,108.430,129.120,214.000,84.880,16.180,4.208,5.030,9.238,27.490,22.360
3,E,28,124,3 E 28,6,5.167,0.500,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.167,5.000,0.000,0.167,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,5.000,0.000,0.000,0.000,0.000,29.760,21998.740,3.901,4.524,1.535,4.428,4.000,149.030,147.530,127.740,228.000,100.260,16.680,2.506,2.430,4.936,22.850,24.560
3,F,1,20,3 F 1,6,0.000,4.667,0.000,0.833,2.333,0.667,0.167,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.833,0.000,0.000,0.000,0.500,0.667,0.167,0.167,1.167,0.000,0.167,0.000,0.000,1.833,0.000,0.000,0.000,0.000,0.000,0.000,0.833,0.000,17.030,8731.530,3.432,4.150,1.811,5.050,4.000,117.450,129.440,132.320,232.000,99.680,23.320,2.050,1.900,3.950,28.280,22.820
3,F,2,207,3 F 2,6,2.167,2.000,0.000,0.000,0.667,0.500,0.000,0.333,0.000,0.500,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.333,0.500,0.000,0.000,0.167,0.000,0.167,0.500,0.000,0.333,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,12.670,6067.620,3.311,3.965,1.376,4.055,4.000,131.040,136.280,129.000,198.000,69.000,10.300,5.166,6.550,11.716,24.560,21.840
3,F,3,54,3 F 3,6,96.167,3.500,0.000,5.000,0.500,0.000,2.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,96.167,5.000,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.167,0.000,0.333,0.000,0.000,0.500,0.000,0.000,0.000,0.000,96.167,5.000,0.000,0.000,13.910,5899.810,3.364,3.957,1.967,4.931,10.000,129.600,132.070,128.610,228.000,99.390,19.850,3.430,3.720,7.150,28.690,24.820
3,F,5,323,3 F 5,6,0.000,1.500,0.000,0.167,0.500,0.000,0.167,0.667,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.167,0.500,0.000,0.000,0.167,0.000,0.000,0.500,0.000,0.000,0.167,0.000,0.000,0.000,0.167,0.000,17.280,11260.350,3.670,4.212,1.510,4.300,12.000,121.720,136.980,131.630,240.000,108.370,14.400,2.399,2.520,4.919,20.500,19.920
3,F,6,135,3 F 6,9,14.667,1.778,0.000,2.222,0.333,0.556,0.000,0.778,0.000,0.111,0.000,0.000,0.000,0.000,14.667,2.222,0.000,0.000,0.000,0.000,0.556,0.000,0.000,0.556,0.000,0.222,0.111,0.000,0.333,0.000,0.000,0.000,14.667,0.000,0.000,2.222,0.000,36.870,23529.510,NA,4.590,NA,4.580,12.000,123.520,133.110,126.070,207.000,80.930,14.060,3.089,3.460,6.549,22.130,23.810
3,F,10,254,3 F 10,6,5.333,2.000,0.000,0.167,0.000,0.833,0.333,0.000,0.000,0.500,0.333,0.000,0.000,0.000,5.000,0.167,0.000,0.167,0.000,0.000,0.833,0.333,0.000,0.000,0.000,0.000,0.500,0.333,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.167,0.000,11.380,5635.890,3.243,3.960,1.793,5.331,14.000,129.180,124.940,133.340,203.000,69.660,8.030,5.715,8.320,14.035,24.880,25.600
3,F,11,371,3 F 11,6,2.000,2.000,0.000,0.167,0.000,0.500,0.000,0.333,0.167,0.833,0.167,0.000,0.000,0.000,2.000,0.167,0.000,0.000,0.000,0.000,0.500,0.000,0.167,0.167,0.167,0.000,0.833,0.167,0.000,0.000,0.000,0.000,1.500,0.500,0.000,0.167,0.000,20.450,10399.480,3.473,4.216,1.258,4.457,6.000,139.950,129.930,127.430,198.000,70.570,7.270,5.112,6.600,11.712,21.500,25.680
3,F,13,237,3 F 13,9,0.000,1.111,0.000,0.000,0.889,0.000,0.000,0.111,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.111,0.000,0.889,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.450,15981.030,3.770,4.400,2.135,5.099,6.000,132.330,136.300,133.080,240.000,106.920,12.920,4.543,5.390,9.933,25.090,22.010
3,F,14,146,3 F 14,6,12.500,1.000,0.000,0.000,0.500,0.167,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.167,0.000,0.000,0.167,0.000,0.000,0.500,0.000,0.000,0.000,12.500,0.000,0.000,0.000,0.000,15.900,9458.810,3.439,4.172,1.342,3.841,6.000,120.780,121.500,128.060,207.000,78.940,18.880,0.931,1.360,2.291,21.630,25.730
